Subscription ID,Variant ID,Line Quantity,Line Discounted Price
17562402925,39527123583085,1,27.96
17562271853,40316202877037,2,102.24
17560043629,40204091064429,1,29.56
17559289965,40735166759021,1,51.12
17558339693,40204806455405,1,51.12
17557520493,40204085035117,1,51.12
17557258349,39527124828269,1,27.96
17557094509,40570144653421,1,51.12
17556406381,40204104171629,1,29.56
17556308077,40204085035117,3,153.36
17556144237,39527123583085,1,27.96
17555947629,40204104171629,1,29.56
17555685485,40204093456493,1,29.56
17555554413,40735166759021,1,51.12
17555292269,40204091097197,1,51.12
17555259501,40204107055213,1,29.56
17553784941,40204104171629,1,29.56
17553162349,40204085002349,1,29.56
17552703597,40204085002349,1,29.56
17550868589,40628265091181,1,29.56
17550016621,40204085035117,1,51.12
17542873197,40735166759021,1,51.12
17534058605,40204022874221,1,51.12
17533337709,40204085035117,1,51.12
17531240557,40204091064429,1,29.56
17529077869,40204806455405,1,51.12
17525145709,40204107055213,1,29.56
17522229357,39650215788653,1,27.96
17518952557,40204104171629,1,29.56
17515872365,40204091097197,1,51.12
17515511917,40204091064429,1,29.56
17515348077,40705202618477,1,29.56
17513218157,40735166759021,1,51.12
17513185389,40204093456493,1,29.56
17511743597,39527124828269,1,27.96
17511022701,40204085035117,1,38.34
17508204653,40204091064429,1,29.56
17507385453,39527123583085,1,27.96
17506926701,40735166759021,1,51.12
17499750509,40204107055213,1,29.56
17497948269,39527123583085,1,27.96
17497981037,40705202618477,1,29.56
17497915501,39743656558701,1,27.96
17496080493,40204091064429,1,29.56
17493098605,39527123583085,1,27.96
17491460205,40204093489261,1,51.12
17487167597,40204806455405,1,51.12
17487069293,40204091097197,1,51.12
17483792493,40204091097197,1,51.12
17482842221,40204022841453,1,29.56
17482416237,40204085002349,2,59.12
17481924717,39650215788653,1,27.96
17480613997,40204085035117,1,51.12
17479139437,40705202618477,1,29.56
17478484077,40204091064429,1,29.56
17478123629,39527124828269,1,27.96
17477664877,40204091097197,1,51.12
17473339501,40204093489261,1,51.12
17472979053,39527123583085,1,27.96
17471209581,40705202618477,2,59.12
17470816365,40570144653421,1,51.12
17467572333,40204104204397,1,51.12
17466589293,40204022874221,1,51.12
17465278573,40570144653421,1,51.12
17462755437,40204085002349,1,29.56
17459544173,40204091097197,1,51.12
17454727277,40204091097197,2,102.24
17452236909,40705202618477,1,29.56
17450696813,40705202618477,1,29.56
17444962413,40204085035117,1,51.12
17448140909,40204091064429,1,26.6
17442996333,40204806422637,1,29.56
17440800877,40204806455405,1,51.12
17439293549,40570144620653,1,29.56
17438703725,40204091097197,1,51.12
17438048365,40204022874221,1,51.12
17437786221,40204085035117,1,51.12
17436835949,40204107087981,1,46.01
17436541037,39650215788653,1,25.16
17434968173,40204085002349,1,29.56
17434083437,40705202618477,1,29.56
17433559149,40735166759021,1,51.12
17432379501,40204107055213,1,29.56
17432346733,39650215788653,1,27.96
17431330925,39527123583085,1,27.96
17430904941,39527124828269,1,27.96
17424056429,39527123583085,1,27.96
17423597677,40204093456493,1,29.56
17423368301,40735166759021,1,51.12
17421271149,40204085002349,1,29.56
17421140077,40204107087981,1,51.12
17420419181,39743656558701,1,27.96
17418453101,40204107055213,1,29.56
17417142381,40204091097197,1,51.12
17414553709,40204091064429,1,29.56
17412915309,40204085002349,1,29.56
17406460013,40745150677101,1,29.56
17403936877,40204085002349,1,29.56
17398366317,40204091097197,1,51.12
17396891757,40204093456493,1,29.56
17395613805,40204093489261,1,51.12
17394204781,40705202618477,1,29.56
17393614957,40204091097197,1,51.12
17392500845,39527123583085,1,27.96
17392173165,40204085002349,1,29.56
17390829677,40735166759021,1,51.12
17390370925,40204093489261,1,51.12
17390108781,40204085002349,1,29.56
17389682797,40204107055213,1,29.56
17389224045,40204091097197,4,204.48
17386635373,40204093456493,1,29.56
17386504301,40204107055213,1,29.56
17386307693,40204104171629,1,29.56
17386176621,40204093489261,1,51.12
17382637677,40204104171629,1,29.56
17375428717,40735166759021,1,51.12
17374249069,40204085002349,1,29.56
17373823085,40628265091181,1,29.56
17372151917,40204091064429,1,29.56
17372020845,39743656558701,1,27.96
17371988077,40735166759021,1,51.12
17369399405,40735166759021,1,51.12
17367793773,40204091064429,1,29.56
17367335021,40204085002349,1,29.56
17366548589,40204091064429,1,29.56
17363140717,40570144653421,1,51.12
17362649197,40204085035117,1,51.12
17362026605,40705202618477,1,29.56
17360814189,40735166759021,2,102.24
17357602925,40204091064429,1,29.56
17356456045,40204022874221,1,51.12
17355702381,40204091097197,1,51.12
17329487981,40570144653421,1,51.12
17328668781,40204093489261,1,51.12
17328701549,40204085035117,1,51.12
17328439405,39650215788653,1,27.96
17321197677,40204093489261,1,43.45
17320607853,40735166759021,2,102.24
17319133293,40204085035117,1,51.12
17318051949,40204091064429,1,29.56
17316577389,40204085035117,1,51.12
17316315245,40204091097197,1,51.12
17314971757,40735166759021,2,102.24
17314545773,40204091097197,1,51.12
17313824877,40204806455405,1,51.12
17313398893,39743656558701,1,27.96
17311826029,40735166759021,1,51.12
17311334509,40204091064429,1,29.56
17310679149,40204085035117,1,51.12
17309466733,40204107087981,1,51.12
17307566189,40204091064429,1,29.56
17307435117,40735166759021,2,92.02
17303994477,40204104171629,1,29.56
17300455533,40204085035117,2,102.24
17299931245,40204091064429,1,29.56
17298161773,39527124828269,1,27.96
17297571949,40204022841453,1,29.56
17292755053,40204107087981,1,51.12
17292361837,40204091064429,1,25.13
17287905389,40204104204397,1,51.12
17287741549,40204085002349,1,29.56
17287184493,40204107055213,1,29.56
17286594669,40570144653421,1,51.12
17286103149,39527124828269,1,27.96
17285054573,40204091097197,1,51.12
17284759661,40628265091181,1,29.56
17281122413,40204107055213,1,29.56
17281089645,39527124828269,1,27.96
17278337133,40204107055213,1,29.56
17277911149,40204085035117,1,51.12
17276633197,40570144653421,1,51.12
17276108909,40204091064429,1,29.56
17274601581,40570144653421,1,51.12
17272143981,40204107087981,1,51.12
17270571117,40204091064429,1,29.56
17270145133,40316202877037,1,51.12
17268899949,40204107055213,1,29.56
17267753069,40204104204397,1,51.12
17267425389,40204104171629,1,29.56
17266606189,40316202877037,1,51.12
17266180205,40204091097197,1,51.12
17265328237,40204093456493,1,29.56
17263788141,40204107055213,2,59.12
17263427693,40204022874221,1,46.01
17263231085,40204806422637,1,29.56
17260937325,40570144620653,1,29.56
17260019821,39527123583085,1,27.96
17259495533,40204091064429,1,29.56
17257398381,40204085002349,1,29.56
17256874093,40204091097197,1,51.12
17256808557,40204104204397,1,51.12
17256284269,40204085002349,1,29.56
17256251501,40570144653421,2,102.24
17255727213,40204107087981,1,51.12
17255006317,40204085002349,1,29.56
17253990509,40204107087981,1,51.12
17253597293,40204091097197,1,51.12
17253433453,40204091064429,1,29.56
17252286573,40204107087981,1,51.12
17251369069,40204091097197,1,51.12
17248911469,40204091064429,2,59.12
17245536365,39527123583085,1,27.96
17243930733,40204091097197,1,51.12
17242947693,40204085035117,1,51.12
17241145453,40204093489261,1,51.12
17240817773,40204091097197,1,51.12
17240785005,40204085035117,1,51.12
17236557933,40570144620653,1,29.56
17234362477,39527123583085,1,27.96
17233969261,40204085035117,1,51.12
17233117293,40570144653421,1,51.12
17229250669,40204806455405,1,51.12
17228234861,40204091097197,1,51.12
17227186285,40204091097197,1,51.12
17221058669,39650215788653,1,27.96
17220042861,40570144620653,1,29.56
17219911789,40204085002349,1,29.56
17216864365,40204104204397,1,51.12
17216438381,40204091097197,1,51.12
17216143469,40204093489261,1,51.12
17215815789,39743656558701,1,27.96
17215651949,40204104204397,1,51.12
17215225965,40204085035117,1,51.12
17215127661,40204085035117,1,51.12
17214537837,40204107087981,1,51.12
17212768365,40204107055213,1,29.56
17212375149,40204091097197,1,51.12
17212178541,40204104204397,1,51.12
17210998893,40204085035117,1,51.12
17210966125,40204091097197,1,51.12
17209458797,39527124828269,1,27.96
17208508525,40204091097197,2,102.24
17207328877,40204104204397,1,51.12
17206280301,40204104171629,1,29.56
17206214765,40570144620653,1,29.56
17205756013,40204104204397,1,51.12
17202446445,40204107055213,1,29.56
17202249837,40204107055213,1,29.56
17199366253,40204107055213,1,29.56
17196515437,39527123583085,1,27.96
17195794541,39527123583085,1,27.96
17195729005,40204093489261,1,51.12
17195696237,40204107055213,1,29.56
17195663469,40204104171629,1,29.56
17195532397,40204107055213,1,29.56
17193861229,40204091097197,1,51.12
17193828461,40570144653421,1,51.12
17193697389,40204806422637,1,29.56
17193435245,40628265123949,1,51.12
17192747117,40204107055213,1,29.56
17192714349,40204085002349,1,29.56
17188683885,39527123583085,1,27.96
17188192365,40316202844269,1,29.56
17186881645,40204085035117,1,51.12
17186553965,40204091064429,1,29.56
17186455661,40204091064429,1,29.56
17182720109,40204093489261,1,51.12
17181573229,40570144653421,2,102.24
17177116781,40316202877037,1,51.12
17168990317,40204093456493,1,29.56
17165877357,40204107055213,1,29.56
17164959853,40204085002349,1,29.56
17164402797,40204091097197,1,51.12
17164206189,40204093456493,1,29.56
17164173421,40316202877037,2,102.24
17163681901,40204093456493,1,29.56
17162895469,40204104171629,1,29.56
17160437869,40204107055213,1,29.56
17158766701,40570144620653,1,29.56
17157292141,39743656558701,1,27.96
17154113645,40204091064429,1,29.56
17152245869,40204093489261,1,51.12
17149722733,40204085035117,1,51.12
17148870765,39650215788653,1,27.96
17148706925,40628265091181,1,29.56
17146773613,40570144620653,1,29.56
17144414317,40204091097197,4,204.48
17143169133,39527124828269,1,27.96
17138614381,40204091097197,1,51.12
17137533037,40204091097197,1,51.12
17134125165,40204091097197,1,51.12
17132781677,40204091097197,1,51.12
17130422381,40204104204397,1,51.12
17128849517,39527123583085,1,27.96
17127833709,40204085035117,2,102.24
17127571565,40204093489261,1,51.12
17126195309,40570144653421,1,51.12
17125998701,40204091097197,1,51.12
17123737709,40204085002349,2,59.12
17122852973,40204022841453,1,29.56
17122558061,40204093456493,1,29.56
17122459757,40204806455405,1,51.12
17120854125,40204091097197,1,51.12
17119182957,40204091097197,1,51.12
17118822509,40204091097197,1,51.12
17117741165,40204085035117,1,51.12
17115676781,40570144653421,1,51.12
17110859885,40570144653421,2,102.24
17108762733,40204022841453,1,29.56
17108303981,40204104171629,1,29.56
17107779693,40204091097197,1,51.12
17105682541,40570144653421,1,51.12
17105584237,40204107087981,1,51.12
17105191021,39743656558701,1,27.96
17104961645,40316202877037,1,51.12
17103126637,40204085035117,1,51.12
17102536813,40204104204397,1,51.12
17102143597,39743656558701,1,27.96
17100800109,40570144620653,1,29.56
17100111981,40204104204397,1,51.12
17100046445,40204091097197,1,51.12
17098702957,40204107087981,1,51.12
17098342509,39743656558701,2,55.92
17098145901,40628265091181,1,29.56
17097916525,40204085002349,1,29.56
17097654381,40628265091181,1,29.56
17097261165,40204085002349,1,29.56
17096638573,40570144620653,1,29.56
17095131245,39527124828269,1,27.96
17095065709,40204091097197,1,51.12
17093754989,39743656558701,1,27.96
17093722221,39527124828269,1,27.96
17093361773,40204091064429,1,29.56
17093001325,40570144620653,1,29.56
17092608109,40204085035117,1,51.12
17089495149,40628265123949,1,51.12
17089429613,39650215788653,2,55.92
17087004781,40204085002349,1,29.56
17086709869,40204093456493,1,29.56
17086677101,40204093456493,1,29.56
17086546029,40204107055213,2,59.12
17084252269,40628265123949,1,51.12
17083367533,40204107055213,1,29.56
17082384493,40204107055213,1,29.56
17081729133,39527123583085,1,27.96
17080090733,40570144653421,1,51.12
17079959661,40316202877037,1,51.12
17079599213,40204085035117,1,51.12
17079402605,40204806455405,1,51.12
17077370989,40204091097197,1,51.12
17077207149,40204091064429,1,29.56
17076519021,40204091097197,1,51.12
17075830893,40204107087981,1,51.12
17075273837,40204091064429,1,29.56
17074946157,40204091097197,1,51.12
17074651245,40204085002349,1,29.56
17074487405,40204107087981,1,51.12
17073307757,40204093489261,1,51.12
17072914541,39743656558701,1,27.96
17072423021,40204091097197,1,51.12
17072160877,40204091097197,1,51.12
17070588013,39527124828269,1,27.96
17070456941,39527123583085,1,27.96
17069375597,40204085035117,1,51.12
17069080685,39527123583085,2,55.92
17068392557,40204091064429,1,29.56
17068032109,40204085035117,1,51.12
17065967725,40204022874221,1,51.12
17064460397,40204091097197,1,51.12
17062133869,40204085035117,2,102.24
17061118061,40204107087981,1,51.12
17059971181,40628265123949,1,51.12
17055907949,40204022874221,1,51.12
17055940717,40204107087981,1,51.12
17052532845,40204085035117,1,51.12
17050796141,40204104204397,1,51.12
17049649261,40204091064429,1,29.56
17048928365,40204093456493,1,29.56
17046831213,40204107055213,1,29.56
17046077549,39527124828269,1,27.96
17046044781,39527123583085,1,27.96
17045586029,40204085002349,1,29.56
17039786093,40628265123949,1,51.12
17039589485,39527123583085,1,27.96
17037656173,40204022841453,1,29.56
17037033581,40204806455405,1,51.12
17036247149,40204104171629,1,29.56
17035231341,39650215788653,1,27.96
17034608749,40570144653421,1,51.12
17031856237,40204085035117,2,102.24
17031823469,40204091064429,1,29.56
17030545517,39650215788653,1,27.96
17030021229,40204093489261,1,51.12
17028481133,40204091097197,1,51.12
17023074413,40204091097197,1,51.12
17022025837,39527124828269,1,27.96
17020485741,39650215788653,1,27.96
17020518509,39527124828269,1,27.96
17017503853,40204085035117,1,51.12
17015079021,39527123583085,1,27.96
17015111789,39527124828269,1,27.96
17012719725,40204806422637,1,29.56
17012523117,40204806422637,1,29.56
17012064365,39527123583085,1,27.96
17011376237,40204093489261,1,51.12
17008296045,40628265123949,1,51.12
17006985325,40204107087981,1,51.12
17006002285,40628265091181,1,29.56
17005740141,40204091097197,1,51.12
17005314157,40204091097197,1,51.12
17005150317,40204107055213,1,29.56
17004658797,40204091097197,1,51.12
17003511917,40204091064429,1,29.56
17002201197,40316202877037,1,51.12
16998498413,40204107087981,1,51.12
16997974125,40204806422637,1,29.56
16995057773,40204107087981,1,51.12
16993583213,40204806455405,1,51.12
16993288301,40204104204397,1,51.12
16987750509,40204107087981,1,51.12
16985489517,40204091097197,1,51.12
16983556205,40316202877037,1,51.12
16983097453,40204085035117,1,51.12
16980213869,39527124828269,1,27.96
16977363053,40204107087981,1,51.12
16975298669,40204085035117,1,51.12
16974545005,40204107087981,1,51.12
16973070445,40204085035117,1,51.12
16972415085,39650215788653,1,27.96
16972316781,39527123583085,2,55.92
16972284013,40204091097197,2,102.24
16971169901,40204085002349,1,29.56
16969957485,40570144620653,1,29.56
16967893101,40204107087981,1,51.12
16967303277,40204085035117,1,51.12
16964943981,40570144653421,1,51.12
16964681837,39527123583085,1,27.96
16963764333,40204107055213,1,29.56
16961962093,40204091097197,1,51.12
16961241197,40204085002349,1,25.13
16958423149,39527123583085,2,55.92
16957735021,40628265123949,1,51.12
16956719213,39527123583085,1,27.96
16956555373,39527123583085,1,27.96
16956194925,40204107087981,2,102.24
16955539565,40204091064429,1,29.56
16953802861,40204093489261,1,51.12
16951640173,40204085002349,1,29.56
16951443565,40204091064429,1,29.56
16951378029,39527123583085,1,27.96
16951246957,40628265123949,1,51.12
16950493293,40204085035117,1,51.12
16948494445,40204093456493,1,29.56
16948461677,39527123583085,1,27.96
16947937389,40204107055213,2,59.12
16947019885,40204085002349,1,29.56
16946397293,40204085035117,1,51.12
16945021037,39527123583085,1,27.96
16944496749,39650215788653,1,27.96
16944005229,40204091097197,1,51.12
16943906925,40204091097197,1,51.12
16943677549,39527123583085,1,27.96
16939974765,39527123583085,1,27.96
16939876461,40628265123949,1,46.01
16939712621,40204091097197,1,51.12
16939319405,39527124828269,1,27.96
16938565741,40204107087981,1,51.12
16937451629,40204091097197,1,51.12
16935321709,40204091064429,1,29.56
16934961261,39527123583085,1,27.96
16934207597,40204091064429,1,29.56
16934076525,40204085002349,1,29.56
16933912685,40204091097197,1,51.12
16933814381,40204806455405,1,51.12
16933781613,40204093489261,1,51.12
16933126253,40204085035117,1,51.12
16932405357,40204085035117,1,51.12
16930635885,39527123583085,1,27.96
16929226861,40204085002349,1,29.56
16928342125,40204091097197,1,51.12
16927752301,40204085035117,1,51.12
16927326317,40204091064429,1,29.56
16926638189,40204091097197,1,51.12
16926572653,39650215788653,1,27.96
16926146669,40204085035117,1,51.12
16925851757,40204091097197,1,51.12
16925393005,40204085035117,1,51.12
16924442733,40570144653421,1,51.12
16923885677,40204104204397,1,51.12
16922968173,40204085035117,1,51.12
16922050669,40745150677101,1,29.56
16920674413,40204022874221,1,51.12
16919068781,40628265123949,1,51.12
16918937709,40204085035117,1,51.12
16917725293,40204104204397,1,51.12
16916414573,40204091097197,1,51.12
16915595373,39527123583085,2,55.92
16915103853,39527123583085,1,27.96
16914677869,39527124828269,1,27.96
16912679021,40204107087981,1,51.12
16912646253,40316202877037,1,51.12
16912384109,39527124828269,1,27.96
16909860973,40204067405933,1,51.12
16909729901,40570144653421,1,51.12
16909205613,40204091097197,1,51.12
16904880237,40204091097197,1,51.12
16903929965,40204104171629,1,29.56
16902160493,40204091064429,1,29.56
16899702893,40204091064429,1,29.56
16899506285,40628265091181,1,29.56
16898818157,40204093489261,1,51.12
16897638509,40204091097197,1,51.12
16896917613,40204093456493,1,29.56
16896589933,40204806455405,1,51.12
16895279213,40204091064429,1,29.56
16894427245,40204091097197,1,51.12
16893902957,40204091097197,1,51.12
16893706349,40204067373165,1,29.56
16893313133,40204085035117,2,102.24
16889970797,40204085035117,1,51.12
16889348205,40204093489261,1,51.12
16888168557,40204091064429,1,29.56
16887742573,40204022874221,1,51.12
16887218285,40204107055213,1,29.56
16886268013,40204091064429,1,29.56
16886104173,39650215788653,1,27.96
16884301933,40570144620653,1,29.56
16877748333,40628265123949,1,51.12
16877584493,40204806422637,1,29.56
16872964205,39527123583085,2,55.92
16872734829,40204085035117,1,51.12
16871620717,40204085002349,2,59.12
16871456877,39527124828269,1,27.96
16871260269,40204085002349,1,29.56
16870670445,39527123583085,1,27.96
16870408301,39527123583085,1,27.96
16869949549,40204091097197,1,51.12
16868704365,40628265091181,1,29.56
16868737133,40570144620653,1,29.56
16868507757,40204107087981,1,51.12
16868278381,40204107087981,2,102.24
16868049005,40628265091181,1,29.56
16867393645,40204093489261,1,51.12
16867164269,40204104204397,1,51.12
16867098733,40204085035117,1,51.12
16865919085,40204093489261,1,51.12
16865951853,40570144653421,1,51.12
16865329261,40204091064429,1,29.56
16865296493,40204085002349,1,29.56
16863002733,40628265091181,1,29.56
16862675053,40204091064429,1,29.56
16862609517,40204091097197,2,102.24
16861724781,40204104171629,1,29.56
16861134957,40204107087981,1,51.12
16860577901,40204107087981,3,153.36
16860315757,40204091097197,1,51.12
16859725933,40204091097197,1,51.12
16859463789,39650215788653,1,27.96
16858153069,40204022874221,1,51.12
16858054765,40204107055213,2,59.12
16857923693,40204107055213,1,29.56
16856809581,39650215788653,1,27.96
16856154221,40204091097197,1,51.12
16855367789,40204091097197,2,102.24
16854286445,40204085035117,2,102.24
16851632237,40204107055213,1,29.56
16851501165,40204091097197,1,51.12
16850813037,40316202844269,2,59.12
16850518125,40204091097197,1,51.12
16850354285,40204806422637,1,29.56
16849436781,40204107087981,1,51.12
16849404013,39650215788653,1,27.96
16848814189,40570144620653,1,29.56
16848060525,40204085035117,1,51.12
16847569005,40204085035117,1,51.12
16847470701,40204107055213,1,29.56
16846684269,40570144620653,1,29.56
16846520429,40204091097197,1,51.12
16846389357,40204107087981,1,51.12
16846291053,40204104204397,1,51.12
16846094445,40204085002349,1,29.56
16845963373,39650215788653,2,55.92
16845242477,40628265123949,1,51.12
16845275245,39527124828269,1,25.17
16844718189,40204091064429,1,29.56
16843341933,40204091097197,1,51.12
16843079789,40204107055213,1,29.56
16842653805,39527124828269,1,27.96
16842621037,40204107087981,1,51.12
16842424429,40204091064429,1,26.61
16841703533,40204085002349,1,29.56
16840753261,39650215788653,1,27.96
16840786029,40204085035117,1,51.12
16840196205,39650215788653,2,50.33
16840130669,40204091097197,1,51.12
16838000749,40204093489261,1,51.12
16836919405,40204093489261,1,51.12
16836788333,40570144620653,1,29.56
16836329581,39743656558701,1,27.96
16835772525,40204085035117,1,51.12
16835477613,40204085035117,1,39.11
16835379309,40204091097197,1,51.12
16835084397,40204085035117,1,51.12
16834297965,40204806455405,1,51.12
16833937517,40204091097197,1,51.12
16833904749,40204093456493,1,29.56
16833183853,40204107087981,1,51.12
16833118317,40204085035117,1,51.12
16832364653,40570144620653,1,29.56
16831283309,40628265091181,1,26.6
16830726253,40204085035117,2,102.24
16828203117,39527123583085,1,27.96
16825647213,39650215788653,1,27.96
16821289069,40570144653421,1,51.12
16820994157,40570144653421,1,51.12
16820568173,40204104204397,1,51.12
16818831469,40204107087981,1,51.12
16817422445,40204107055213,1,29.56
16816898157,40204091064429,1,29.56
16816341101,40628265123949,1,51.12
16815063149,40204107055213,1,29.56
16809853037,40204091097197,1,51.12
16804610157,40570144620653,1,29.56
16801136749,40204085002349,1,29.56
16799989869,40204107087981,1,51.12
16799498349,40204091097197,1,51.12
16799072365,40204067373165,1,29.56
16798679149,40204085002349,1,29.56
16793272429,39527123583085,1,27.96
16792060013,40204022874221,1,51.12
16789602413,39527123583085,1,27.96
16789209197,40204091097197,1,51.12
16788455533,40204085035117,1,51.12
16786522221,40570144653421,1,51.12
16786161773,39527123583085,1,27.96
16784457837,40570144620653,1,29.56
16784031853,40204085002349,1,29.56
16783474797,40204107055213,1,29.56
16782786669,40204091097197,2,102.24
16779116653,40204091097197,1,51.12
16777052269,40204022874221,1,46.01
16776527981,40204085035117,1,51.12
16773152877,40628265091181,1,29.56
16772923501,40570144653421,1,51.12
16772366445,40570144653421,1,51.12
16771547245,40570144653421,1,51.12
16770629741,40204107055213,1,29.56
16770367597,40204085035117,1,51.12
16770138221,40204085035117,1,51.12
16769417325,40204091064429,1,29.56
16768335981,40204091064429,1,29.56
16765943917,40628265091181,1,29.56
16764076141,40204107087981,1,51.12
16756703341,40204091097197,1,51.12
16756080749,39527123583085,1,27.96
16756113517,40204085035117,1,51.12
16755097709,40204107055213,1,29.56
16754376813,40204091064429,1,29.56
16754147437,40204085002349,1,29.56
16754049133,40628265123949,1,51.12
16752967789,40204085035117,1,51.12
16751919213,40204085002349,2,59.12
16751493229,39650215788653,1,27.96
16750411885,40204067405933,1,51.12
16749035629,40204093456493,1,29.56
16745234541,40204091064429,1,29.56
16743792749,40204085035117,1,51.12
16743727213,40204022841453,1,29.56
16743759981,40204085002349,1,29.56
16741105773,40204091097197,1,46.02
16738123885,40570144653421,1,51.12
16734912621,40204091064429,1,29.56
16734486637,40204104171629,1,29.56
16729079917,40204091097197,1,51.12
16729047149,40204107087981,1,51.12
16725770349,40204093489261,1,51.12
16722985069,40204104204397,1,51.12
16722362477,40204107055213,1,29.56
16719872109,40204107087981,1,51.12
16718921837,40570144653421,1,51.12
16718528621,40316202844269,1,29.56
16716824685,40570144653421,1,51.12
16714596461,39650215788653,6,167.76
16710860909,40204104204397,1,51.12
16709845101,40204806422637,1,29.56
16707879021,40204085002349,2,59.12
16707813485,40204107055213,1,29.56
16702603373,40570144653421,1,51.12
16702636141,40204091064429,1,29.56
16701784173,40204085035117,1,51.12
16699949165,40204107055213,1,29.56
16696246381,40204091097197,1,51.12
16695787629,40204085002349,1,29.56
16695558253,40204085035117,2,102.24
16694542445,40204091097197,1,51.12
16693952621,40204085035117,1,51.12
16691101805,40204104204397,1,51.12
16690348141,40204107055213,1,29.56
16689791085,40204085035117,1,51.12
16686121069,40204085035117,1,51.12
16686055533,40204091097197,1,51.12
16684384365,40204091064429,1,29.56
16683237485,40204085035117,1,51.12
16681828461,40204091064429,1,29.56
16680779885,40204093489261,1,51.12
16679436397,40204107087981,1,43.26
16677568621,40204091064429,1,19.95
16677175405,40204104171629,1,29.56
16677044333,40204091097197,2,102.24
16676814957,40204806422637,1,29.56
16676290669,40204085035117,1,51.12
16675537005,40204085035117,1,51.12
16673636461,40204085035117,1,51.12
16673538157,40204107087981,1,51.12
16673013869,40204067405933,1,51.12
16672686189,40204091097197,1,51.12
16672063597,40204085002349,1,29.56
16671342701,40204806455405,1,51.12
16670949485,40570144653421,1,51.12
16669638765,40204091097197,1,51.12
16669048941,40204091097197,1,51.12
16665739373,40204091097197,1,51.12
16662823021,40570144653421,1,51.12
16662298733,39743656558701,1,27.96
16659841133,40204091097197,1,51.12
16658792557,40204091097197,1,51.12
16657907821,40204107087981,1,51.12
16656367725,40204091097197,1,51.12
16654139501,40204091097197,1,51.12
16651878509,40204085035117,2,102.24
16651354221,40204022841453,1,29.56
16650666093,40204085002349,1,29.56
16650436717,40204085035117,1,51.12
16648306797,40204091064429,1,29.56
16641687661,40570144653421,1,51.12
16641720429,40204085035117,2,102.24
16640835693,40204091064429,1,29.56
16640245869,40204806455405,1,51.12
16639885421,40204107055213,1,29.56
16639262829,40570144653421,1,51.12
16632381549,40570144653421,1,51.12
16631103597,40204091064429,1,29.56
16629399661,40204107055213,1,29.56
16626516077,40204091097197,1,51.12
16626024557,40204085002349,1,26.61
16625401965,40628265123949,1,51.12
16625139821,40204091064429,1,25.13
16623665261,40204104171629,1,29.56
16622092397,40204085002349,1,29.56
16620912749,40204091064429,1,29.56
16620716141,40204107087981,1,51.12
16620060781,40204091097197,1,51.12
16619733101,40204104171629,1,29.56
16618782829,40204806422637,1,29.56
16617275501,40204093489261,1,51.12
16616980589,40316202844269,1,29.56
16616718445,40204107055213,1,29.56
16615866477,40204093456493,1,29.56
16613179501,40204093456493,1,29.56
16612261997,40204107055213,1,29.56
16611606637,40204085035117,1,51.12
16610394221,40204093489261,1,51.12
16609968237,40204091097197,1,51.12
16609575021,40204104204397,1,51.12
16608723053,39527123583085,1,27.96
16607674477,40628265123949,1,51.12
16604987501,39743656558701,1,27.96
16604266605,40204067405933,1,51.12
16602071149,40570144653421,1,51.12
16600498285,40204104171629,1,29.56
16600039533,40204091064429,1,29.56
16599711853,40204093489261,1,51.12
16596172909,40204091097197,1,51.12
16595320941,40204091097197,4,204.48
16593289325,40204091064429,1,29.56
16592830573,39743656558701,1,27.96
16591945837,39527123583085,1,27.96
16590078061,39527124828269,1,27.96
16587849837,40204107055213,1,29.56
16586801261,40204091097197,2,102.24
16586342509,40204107087981,1,51.12
16586309741,39527123583085,1,27.96
16584474733,40204107055213,1,29.56
16584310893,40204093456493,1,29.56
16583262317,40204093489261,1,51.12
16581689453,39527124828269,2,55.92
16578674797,40204085035117,1,51.12
16578543725,40570144653421,1,46.01
16578248813,40204806455405,1,51.12
16577364077,39527123583085,2,55.92
16575037549,40204067373165,1,29.56
16574283885,40204107087981,1,51.12
16572809325,39527124828269,1,27.96
16571334765,40204093489261,1,51.12
16569958509,40204085035117,1,51.12
16569892973,40204091097197,1,51.12
16567205997,40204093489261,1,51.12
16561569901,40204107087981,1,51.12
16559964269,40204091097197,1,51.12
16558784621,40570144653421,1,51.12
16553082989,40204091097197,1,51.12
16552165485,39743656558701,1,27.96
16551641197,40204085035117,1,51.12
16551608429,40204085035117,2,102.24
16550199405,40204085035117,2,102.24
16549642349,40316202877037,1,51.12
16548167789,39650215788653,1,27.96
16546562157,40204091064429,1,29.56
16544956525,39527123583085,1,27.96
16544596077,40204091097197,1,51.12
16540926061,39527124828269,1,27.96
16540303469,40204107087981,1,51.12
16539910253,40204091097197,1,51.12
16538566765,40204091097197,1,51.12
16538206317,40204806455405,1,51.12
16537518189,39527123583085,1,27.96
16537223277,40570144653421,1,51.12
16537190509,40570144653421,1,51.12
16535388269,40204085035117,1,51.12
16533422189,40204107055213,1,29.56
16532602989,40204091097197,1,51.12
16532275309,40570144653421,1,51.12
16532045933,40204085002349,1,29.56
16531914861,40204085035117,1,51.12
16530931821,40204107087981,1,51.12
16530112621,40204107087981,1,51.12
16529457261,39527123583085,1,27.96
16529424493,40204107055213,1,29.56
16527589485,40204104204397,1,51.12
16526868589,40316202877037,1,51.12
16524869741,40204093456493,1,29.56
